filename,zip_source,path_in_zip,dataset_source,in_previous_dataset,original_class,canonical_class,display_name,crop,disease,healthy,group_id,split
baf48061-d4ee-45b3-8806-d26ad15bb8ad___FREC_Pwd.M 0328_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Cherry_(including_sour)___Powdery_mildew/baf48061-d4ee-45b3-8806-d26ad15bb8ad___FREC_Pwd.M 0328_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,baf48061-d4ee-45b3-8806-d26ad15bb8ad,test
be4d3a56-be53-4b0d-8b0b-9ff088a4ad92___FREC_Pwd.M 4854.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/be4d3a56-be53-4b0d-8b0b-9ff088a4ad92___FREC_Pwd.M 4854.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,be4d3a56-be53-4b0d-8b0b-9ff088a4ad92,test
be4d3a56-be53-4b0d-8b0b-9ff088a4ad92___FREC_Pwd.M 4854_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/be4d3a56-be53-4b0d-8b0b-9ff088a4ad92___FREC_Pwd.M 4854_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,be4d3a56-be53-4b0d-8b0b-9ff088a4ad92,test
bf2142d8-3f04-4a04-96b4-d94aea138081___FREC_Pwd.M 4504.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/bf2142d8-3f04-4a04-96b4-d94aea138081___FREC_Pwd.M 4504.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,bf2142d8-3f04-4a04-96b4-d94aea138081,test
bf2142d8-3f04-4a04-96b4-d94aea138081___FREC_Pwd.M 4504_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/bf2142d8-3f04-4a04-96b4-d94aea138081___FREC_Pwd.M 4504_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,bf2142d8-3f04-4a04-96b4-d94aea138081,test
c152243f-9bca-41c7-8729-32070a297d54___FREC_Pwd.M 0248.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/c152243f-9bca-41c7-8729-32070a297d54___FREC_Pwd.M 0248.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c152243f-9bca-41c7-8729-32070a297d54,test
c152243f-9bca-41c7-8729-32070a297d54___FREC_Pwd.M 0248_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Cherry_(including_sour)___Powdery_mildew/c152243f-9bca-41c7-8729-32070a297d54___FREC_Pwd.M 0248_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c152243f-9bca-41c7-8729-32070a297d54,test
c1ec1b39-c8c6-44a6-ad13-9553496844fa___FREC_Pwd.M 4913.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/c1ec1b39-c8c6-44a6-ad13-9553496844fa___FREC_Pwd.M 4913.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c1ec1b39-c8c6-44a6-ad13-9553496844fa,test
c1ec1b39-c8c6-44a6-ad13-9553496844fa___FREC_Pwd.M 4913_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/c1ec1b39-c8c6-44a6-ad13-9553496844fa___FREC_Pwd.M 4913_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c1ec1b39-c8c6-44a6-ad13-9553496844fa,test
c33d7542-45be-47a0-a9cb-93980b16ba1e___FREC_Pwd.M 0347.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/c33d7542-45be-47a0-a9cb-93980b16ba1e___FREC_Pwd.M 0347.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c33d7542-45be-47a0-a9cb-93980b16ba1e,test
c33d7542-45be-47a0-a9cb-93980b16ba1e___FREC_Pwd.M 0347_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Cherry_(including_sour)___Powdery_mildew/c33d7542-45be-47a0-a9cb-93980b16ba1e___FREC_Pwd.M 0347_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c33d7542-45be-47a0-a9cb-93980b16ba1e,test
c3e1ea3d-8fb8-4ebe-8b3c-20bdf02a8038___FREC_Pwd.M 5125.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/c3e1ea3d-8fb8-4ebe-8b3c-20bdf02a8038___FREC_Pwd.M 5125.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c3e1ea3d-8fb8-4ebe-8b3c-20bdf02a8038,test
c3e1ea3d-8fb8-4ebe-8b3c-20bdf02a8038___FREC_Pwd.M 5125_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/c3e1ea3d-8fb8-4ebe-8b3c-20bdf02a8038___FREC_Pwd.M 5125_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c3e1ea3d-8fb8-4ebe-8b3c-20bdf02a8038,test
c8c3b247-8cec-4103-8acb-0ae5d6655cee___FREC_Pwd.M 4659.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/c8c3b247-8cec-4103-8acb-0ae5d6655cee___FREC_Pwd.M 4659.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c8c3b247-8cec-4103-8acb-0ae5d6655cee,test
c8c3b247-8cec-4103-8acb-0ae5d6655cee___FREC_Pwd.M 4659_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/c8c3b247-8cec-4103-8acb-0ae5d6655cee___FREC_Pwd.M 4659_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c8c3b247-8cec-4103-8acb-0ae5d6655cee,test
c98fe18a-cac1-4956-8fa5-a5bac2c5c268___FREC_Pwd.M 4793.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/c98fe18a-cac1-4956-8fa5-a5bac2c5c268___FREC_Pwd.M 4793.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c98fe18a-cac1-4956-8fa5-a5bac2c5c268,test
c98fe18a-cac1-4956-8fa5-a5bac2c5c268___FREC_Pwd.M 4793_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/c98fe18a-cac1-4956-8fa5-a5bac2c5c268___FREC_Pwd.M 4793_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,c98fe18a-cac1-4956-8fa5-a5bac2c5c268,test
cbac0b30-05d8-4fb1-b193-347d8d989bd6___FREC_Pwd.M 4721.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/cbac0b30-05d8-4fb1-b193-347d8d989bd6___FREC_Pwd.M 4721.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,cbac0b30-05d8-4fb1-b193-347d8d989bd6,test
cbac0b30-05d8-4fb1-b193-347d8d989bd6___FREC_Pwd.M 4721_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/cbac0b30-05d8-4fb1-b193-347d8d989bd6___FREC_Pwd.M 4721_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,cbac0b30-05d8-4fb1-b193-347d8d989bd6,test
cd5b2229-4131-4e14-a4e3-7b0194334707___FREC_Pwd.M 5162.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/cd5b2229-4131-4e14-a4e3-7b0194334707___FREC_Pwd.M 5162.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,cd5b2229-4131-4e14-a4e3-7b0194334707,test
cd5b2229-4131-4e14-a4e3-7b0194334707___FREC_Pwd.M 5162_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/cd5b2229-4131-4e14-a4e3-7b0194334707___FREC_Pwd.M 5162_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,cd5b2229-4131-4e14-a4e3-7b0194334707,test
cf7647c6-0ec6-42d0-8885-b9f7697be34b___FREC_Pwd.M 4931.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/cf7647c6-0ec6-42d0-8885-b9f7697be34b___FREC_Pwd.M 4931.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,cf7647c6-0ec6-42d0-8885-b9f7697be34b,test
cf7647c6-0ec6-42d0-8885-b9f7697be34b___FREC_Pwd.M 4931_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/cf7647c6-0ec6-42d0-8885-b9f7697be34b___FREC_Pwd.M 4931_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,cf7647c6-0ec6-42d0-8885-b9f7697be34b,test
cfafb471-f8ce-4887-97c6-28363fa5164b___FREC_Pwd.M 4571.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/cfafb471-f8ce-4887-97c6-28363fa5164b___FREC_Pwd.M 4571.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,cfafb471-f8ce-4887-97c6-28363fa5164b,test
cfafb471-f8ce-4887-97c6-28363fa5164b___FREC_Pwd.M 4571_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/cfafb471-f8ce-4887-97c6-28363fa5164b___FREC_Pwd.M 4571_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,cfafb471-f8ce-4887-97c6-28363fa5164b,test
d47d4ce9-a4da-4f75-a106-3b56e43cb8ec___FREC_Pwd.M 5056.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/d47d4ce9-a4da-4f75-a106-3b56e43cb8ec___FREC_Pwd.M 5056.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,d47d4ce9-a4da-4f75-a106-3b56e43cb8ec,test
d47d4ce9-a4da-4f75-a106-3b56e43cb8ec___FREC_Pwd.M 5056_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/d47d4ce9-a4da-4f75-a106-3b56e43cb8ec___FREC_Pwd.M 5056_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,d47d4ce9-a4da-4f75-a106-3b56e43cb8ec,test
d70696ef-e9b2-418a-b729-51b4abad93d1___FREC_Pwd.M 0274.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/d70696ef-e9b2-418a-b729-51b4abad93d1___FREC_Pwd.M 0274.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,d70696ef-e9b2-418a-b729-51b4abad93d1,test
d70696ef-e9b2-418a-b729-51b4abad93d1___FREC_Pwd.M 0274_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/d70696ef-e9b2-418a-b729-51b4abad93d1___FREC_Pwd.M 0274_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,d70696ef-e9b2-418a-b729-51b4abad93d1,test
d7e1d949-4c49-43c5-8db1-a65f2ed18661___FREC_Pwd.M 4469.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/d7e1d949-4c49-43c5-8db1-a65f2ed18661___FREC_Pwd.M 4469.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,d7e1d949-4c49-43c5-8db1-a65f2ed18661,test
d7e1d949-4c49-43c5-8db1-a65f2ed18661___FREC_Pwd.M 4469_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Cherry_(including_sour)___Powdery_mildew/d7e1d949-4c49-43c5-8db1-a65f2ed18661___FREC_Pwd.M 4469_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,d7e1d949-4c49-43c5-8db1-a65f2ed18661,test
da90c057-c7da-48f1-b709-c53ac530e44f___FREC_Pwd.M 4768.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/da90c057-c7da-48f1-b709-c53ac530e44f___FREC_Pwd.M 4768.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,da90c057-c7da-48f1-b709-c53ac530e44f,test
da90c057-c7da-48f1-b709-c53ac530e44f___FREC_Pwd.M 4768_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Cherry_(including_sour)___Powdery_mildew/da90c057-c7da-48f1-b709-c53ac530e44f___FREC_Pwd.M 4768_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,da90c057-c7da-48f1-b709-c53ac530e44f,test
dc24ce8f-8723-4da2-b23f-b34ad79cc377___FREC_Pwd.M 4702.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/dc24ce8f-8723-4da2-b23f-b34ad79cc377___FREC_Pwd.M 4702.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,dc24ce8f-8723-4da2-b23f-b34ad79cc377,test
dc24ce8f-8723-4da2-b23f-b34ad79cc377___FREC_Pwd.M 4702_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/dc24ce8f-8723-4da2-b23f-b34ad79cc377___FREC_Pwd.M 4702_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,dc24ce8f-8723-4da2-b23f-b34ad79cc377,test
dcfeb267-a13b-475a-9506-4f74b30d8e03___FREC_Pwd.M 0416.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/dcfeb267-a13b-475a-9506-4f74b30d8e03___FREC_Pwd.M 0416.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,dcfeb267-a13b-475a-9506-4f74b30d8e03,test
dcfeb267-a13b-475a-9506-4f74b30d8e03___FREC_Pwd.M 0416_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/dcfeb267-a13b-475a-9506-4f74b30d8e03___FREC_Pwd.M 0416_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,dcfeb267-a13b-475a-9506-4f74b30d8e03,test
dd6a34da-d476-471e-ad72-f7ac94236416___FREC_Pwd.M 0365.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/dd6a34da-d476-471e-ad72-f7ac94236416___FREC_Pwd.M 0365.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,dd6a34da-d476-471e-ad72-f7ac94236416,test
dd6a34da-d476-471e-ad72-f7ac94236416___FREC_Pwd.M 0365_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Cherry_(including_sour)___Powdery_mildew/dd6a34da-d476-471e-ad72-f7ac94236416___FREC_Pwd.M 0365_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,dd6a34da-d476-471e-ad72-f7ac94236416,test
df3c80e0-e479-4b11-b488-f527fe8f8777___FREC_Pwd.M 0487.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/df3c80e0-e479-4b11-b488-f527fe8f8777___FREC_Pwd.M 0487.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,df3c80e0-e479-4b11-b488-f527fe8f8777,test
df3c80e0-e479-4b11-b488-f527fe8f8777___FREC_Pwd.M 0487_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/df3c80e0-e479-4b11-b488-f527fe8f8777___FREC_Pwd.M 0487_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,df3c80e0-e479-4b11-b488-f527fe8f8777,test
e1c64177-d299-42a7-9d72-7ec29a326460___FREC_Pwd.M 4834.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/e1c64177-d299-42a7-9d72-7ec29a326460___FREC_Pwd.M 4834.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,e1c64177-d299-42a7-9d72-7ec29a326460,test
e1c64177-d299-42a7-9d72-7ec29a326460___FREC_Pwd.M 4834_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/e1c64177-d299-42a7-9d72-7ec29a326460___FREC_Pwd.M 4834_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,e1c64177-d299-42a7-9d72-7ec29a326460,test
e2858a3b-47c2-4989-b4f3-eea39e9195c3___FREC_Pwd.M 4633.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/e2858a3b-47c2-4989-b4f3-eea39e9195c3___FREC_Pwd.M 4633.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,e2858a3b-47c2-4989-b4f3-eea39e9195c3,test
e2858a3b-47c2-4989-b4f3-eea39e9195c3___FREC_Pwd.M 4633_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Cherry_(including_sour)___Powdery_mildew/e2858a3b-47c2-4989-b4f3-eea39e9195c3___FREC_Pwd.M 4633_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,e2858a3b-47c2-4989-b4f3-eea39e9195c3,test
e2a982d2-166f-4e9c-a869-50f52dce5315___FREC_Pwd.M 4973.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/e2a982d2-166f-4e9c-a869-50f52dce5315___FREC_Pwd.M 4973.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,e2a982d2-166f-4e9c-a869-50f52dce5315,test
e2a982d2-166f-4e9c-a869-50f52dce5315___FREC_Pwd.M 4973_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/e2a982d2-166f-4e9c-a869-50f52dce5315___FREC_Pwd.M 4973_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,e2a982d2-166f-4e9c-a869-50f52dce5315,test
e3812313-eba4-4456-8ee8-d9d35af975e8___FREC_Pwd.M 4828.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/e3812313-eba4-4456-8ee8-d9d35af975e8___FREC_Pwd.M 4828.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,e3812313-eba4-4456-8ee8-d9d35af975e8,test
e3812313-eba4-4456-8ee8-d9d35af975e8___FREC_Pwd.M 4828_flipLR.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Cherry_(including_sour)___Powdery_mildew/e3812313-eba4-4456-8ee8-d9d35af975e8___FREC_Pwd.M 4828_flipLR.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,e3812313-eba4-4456-8ee8-d9d35af975e8,test
e3d4af8b-baa3-48bd-86ad-6d98e821c4e0___FREC_Pwd.M 4983.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Cherry_(including_sour)___Powdery_mildew/e3d4af8b-baa3-48bd-86ad-6d98e821c4e0___FREC_Pwd.M 4983.JPG,new_dataset,True,Cherry_(including_sour)___Powdery_mildew,cherry_powdery_mildew,Cherry - Powdery Mildew,Cherry,Powdery Mildew,False,e3d4af8b-baa3-48bd-86ad-6d98e821c4e0,test
